,wrapperType,artistId,collectionId,artistName,collectionName,collectionCensoredName,artistViewUrl,collectionViewUrl,artworkUrl60,artworkUrl100,collectionPrice,collectionExplicitness,trackCount,country,currency,releaseDate,primaryGenreName,previewUrl,description,copyright,kind,trackId,trackName,trackCensoredName,trackViewUrl,artworkUrl30,trackPrice,trackExplicitness,discCount,discNumber,trackNumber,trackTimeMillis,isStreamable,contentAdvisoryRating,collectionArtistName,collectionArtistId,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,shortDescription,longDescription
103,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/day-tripper/1441132965?i=1441133726&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8a/2f/04/8a2f045f-046e-e8d5-0657-abc6ccf9cc2b/mzaf_10946327084096986812.plus.aac.p.m4a,,,song,1441133726.0,Day Tripper,Day Tripper,https://music.apple.com/us/album/day-tripper/1441132965?i=1441133726&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,4.0,169613.0,True,,,,,,,,,
104,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eleanor-rigby/1441132965?i=1441134125&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1966-08-05T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/01/0f/03/010f03fa-45c0-d1fd-2dbe-22117d6e17c4/mzaf_14263507669256873866.plus.aac.p.m4a,,,song,1441134125.0,Eleanor Rigby,Eleanor Rigby,https://music.apple.com/us/album/eleanor-rigby/1441132965?i=1441134125&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,12.0,128160.0,True,,,,,,,,,
105,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/we-can-work-it-out/1441132965?i=1441133719&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/31/46/e3/3146e30f-12f4-0207-295c-44c5d2a3bb81/mzaf_13180270223141929829.plus.aac.p.m4a,,,song,1441133719.0,We Can Work It Out,We Can Work It Out,https://music.apple.com/us/album/we-can-work-it-out/1441132965?i=1441133719&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,3.0,136120.0,True,,,,,,,,,
106,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-feel-fine-2015-stereo-mix/1440833098?i=1440833545&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1964-11-24T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b5/e2/11/b5e21129-7954-b79f-d774-f6b07c0b044f/mzaf_17830166947155129420.plus.aac.p.m4a,,,song,1440833545.0,I Feel Fine,I Feel Fine (2015 Stereo Mix),https://music.apple.com/us/album/i-feel-fine-2015-stereo-mix/1440833098?i=1440833545&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,7.0,139347.0,True,,,,,,,,,
107,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/the-ballad-of-john-and-yoko-2015-stereo-mix/1440833098?i=1440834231&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1969-05-30T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/69/35/55/6935555f-d901-37f7-5e8f-eb3bec50d91d/mzaf_3659773667385948330.plus.aac.p.m4a,,,song,1440834231.0,The Ballad of John and Yoko,The Ballad of John and Yoko (2015 Stereo Mix),https://music.apple.com/us/album/the-ballad-of-john-and-yoko-2015-stereo-mix/1440833098?i=1440834231&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,23.0,179480.0,True,,,,,,,,,
108,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/lady-madonna-2015-stereo-mix/1440833098?i=1440834222&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1968-03-15T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/78/27/6a/78276a4b-894b-7a60-7f92-9fe3f46501e2/mzaf_10016664350772524125.plus.aac.p.m4a,,,song,1440834222.0,Lady Madonna,Lady Madonna (2015 Stereo Mix),https://music.apple.com/us/album/lady-madonna-2015-stereo-mix/1440833098?i=1440834222&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,20.0,136827.0,True,,,,,,,,,
109,track,136975.0,1440833098.0,The Beatles,1 (2015 Version),1 (2015 Version),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/from-me-to-you-mono/1440833098?i=1440833534&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/100x100bb.jpg,12.99,notExplicit,27.0,USA,USD,1963-04-11T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/42/46/e4/4246e4af-0077-c1d1-f839-63da7a7ac57a/mzaf_14549417771568226914.plus.aac.p.m4a,,,song,1440833534.0,From Me to You,From Me to You (Mono),https://music.apple.com/us/album/from-me-to-you-mono/1440833098?i=1440833534&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music124/v4/db/79/94/db79941b-df8c-0bfb-60a1-df43e7847abb/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,2.0,116160.0,True,,,,,,,,,
110,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/paperback-writer/1441132965?i=1441134120&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1966-05-30T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/dc/cd/11/dccd1190-eae5-bc4a-90bc-4d4d3964668c/mzaf_2035985861640651260.plus.aac.p.m4a,,,song,1441134120.0,Paperback Writer,Paperback Writer,https://music.apple.com/us/album/paperback-writer/1441132965?i=1441134120&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,11.0,139187.0,True,,,,,,,,,
111,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/youve-got-to-hide-your-love-away/1441132965?i=1441133714&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1965-08-06T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/02/66/ff/0266ffac-7fef-77fb-b9a6-9b609ad2da57/mzaf_7135680007868446549.plus.aac.p.m4a,,,song,1441133714.0,You've Got to Hide Your Love Away,You've Got to Hide Your Love Away,https://music.apple.com/us/album/youve-got-to-hide-your-love-away/1441132965?i=1441133714&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,2.0,131307.0,True,,,,,,,,,
112,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/cant-buy-me-love/1441132965?i=1441133471&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1964-03-16T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/ac/ef/90/acef9020-421f-3eeb-c0d0-afb936311580/mzaf_8596213186845213976.plus.aac.p.m4a,,,song,1441133471.0,Can't Buy Me Love,Can't Buy Me Love,https://music.apple.com/us/album/cant-buy-me-love/1441132965?i=1441133471&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,1.0,7.0,133107.0,True,,,,,,,,,
113,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/i-feel-fine/1441132965?i=1441133491&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1964-11-23T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/ac/24/85/ac248541-c778-aa23-35a0-16e16f4e6105/mzaf_4450109534322864759.plus.aac.p.m4a,,,song,1441133491.0,I Feel Fine,I Feel Fine,https://music.apple.com/us/album/i-feel-fine/1441132965?i=1441133491&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,1.0,11.0,140400.0,True,,,,,,,,,
114,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/a-hard-days-night/1441132965?i=1441133482&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1964-07-10T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/62/a3/ea/62a3ea92-5e0c-92ef-96c4-c8ddc3a1b610/mzaf_8482528273702757974.plus.aac.p.m4a,,,song,1441133482.0,A Hard Day's Night,A Hard Day's Night,https://music.apple.com/us/album/a-hard-days-night/1441132965?i=1441133482&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,1.0,8.0,154627.0,True,,,,,,,,,
115,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eight-days-a-week/1441132965?i=1441133487&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1964-12-04T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/57/9a/d7/579ad7b2-99c9-b5d3-80ed-d91be3489f06/mzaf_8297215084372252585.plus.aac.p.m4a,,,song,1441133487.0,Eight Days a Week,Eight Days a Week,https://music.apple.com/us/album/eight-days-a-week/1441132965?i=1441133487&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,1.0,10.0,164533.0,True,,,,,,,,,
116,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/help/1441132965?i=1441133711&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1965-07-19T12:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/9e/d5/67/9ed567ac-5c33-8f1a-1a25-67153d0dc837/mzaf_17894303408647681166.plus.aac.p.m4a,,,song,1441133711.0,Help!,Help!,https://music.apple.com/us/album/help/1441132965?i=1441133711&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,1.0,139280.0,True,,,,,,,,,
117,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/michelle/1441132965?i=1441134003&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/6c/f5/df/6cf5dff7-8707-d323-7eaf-f71626441bd8/mzaf_13940798160686653415.plus.aac.p.m4a,,,song,1441134003.0,Michelle,Michelle,https://music.apple.com/us/album/michelle/1441132965?i=1441134003&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,8.0,162453.0,True,,,,,,,,,
118,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/nowhere-man/1441132965?i=1441133732&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/90/5d/db/905ddb01-af91-8133-828c-df62bb23ccb2/mzaf_8138441409291993578.plus.aac.p.m4a,,,song,1441133732.0,Nowhere Man,Nowhere Man,https://music.apple.com/us/album/nowhere-man/1441132965?i=1441133732&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,7.0,164187.0,True,,,,,,,,,
119,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/yellow-submarine/1441132965?i=1441134128&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1966-08-05T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/4d/6b/d4/4d6bd4da-77a3-57a6-a4e1-f664697119ea/mzaf_12971272327461167610.plus.aac.p.m4a,,,song,1441134128.0,Yellow Submarine,Yellow Submarine,https://music.apple.com/us/album/yellow-submarine/1441132965?i=1441134128&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,13.0,157536.0,True,,,,,,,,,
120,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/love-me-do-mono-version/1441132965?i=1441132983&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1962-10-05T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/eb/af/54/ebaf549f-ed92-e954-7c01-8fd15e5c2c8c/mzaf_134898313237304715.plus.aac.p.m4a,,,song,1441132983.0,Love Me Do,Love Me Do (Mono Version),https://music.apple.com/us/album/love-me-do-mono-version/1441132965?i=1441132983&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,1.0,1.0,141120.0,True,,,,,,,,,
121,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/norwegian-wood-this-bird-has-flown/1441132965?i=1441133731&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/9a/75/0c/9a750cc9-d387-d666-0ade-cc08cfb61d63/mzaf_7044079252043873797.plus.aac.p.m4a,,,song,1441133731.0,Norwegian Wood (This Bird Has Flown),Norwegian Wood (This Bird Has Flown),https://music.apple.com/us/album/norwegian-wood-this-bird-has-flown/1441132965?i=1441133731&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,6.0,125187.0,True,,,,,,,,,
122,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/drive-my-car/1441132965?i=1441133727&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/52/b7/bb/52b7bbe5-afb8-6b09-b689-9de777732511/mzaf_12264861759159842952.plus.aac.p.m4a,,,song,1441133727.0,Drive My Car,Drive My Car,https://music.apple.com/us/album/drive-my-car/1441132965?i=1441133727&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,2.0,5.0,148453.0,True,,,,,,,,,
123,track,136975.0,1474815798.0,The Beatles,Abbey Road (2019 Mix),Abbey Road (2019 Mix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/something-2019-mix/1474815798?i=1474815801&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/100x100bb.jpg,9.99,notExplicit,17.0,USA,USD,1969-09-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/49/ee/8d/49ee8d35-a0f5-d34d-c539-029b3cd10682/mzaf_16653111814036545728.plus.aac.p.m4a,,,song,1474815801.0,Something,Something (2019 Mix),https://music.apple.com/us/album/something-2019-mix/1474815798?i=1474815801&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music114/v4/2a/f9/04/2af904cd-f05a-d5a1-8014-c1387855b56c/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,2.0,182227.0,True,,,,,,,,,
124,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/please-please-me-mono-version/1441132965?i=1441132990&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1963-01-11T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/43/cf/9c/43cf9c2e-7b09-f860-278e-bc65a5695fa8/mzaf_11130887400664998773.plus.aac.p.m4a,,,song,1441132990.0,Please Please Me,Please Please Me (Mono Version),https://music.apple.com/us/album/please-please-me-mono-version/1441132965?i=1441132990&uo=4,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/1e/6a/db/1e6adb66-2feb-87b0-6649-af8c11d2fa29/source/30x30bb.jpg,1.29,notExplicit,2.0,1.0,2.0,121333.0,True,,,,,,,,,
